word_a	word_b	rhyme
brann	land	1
blendet	skjendet	1
slott	godt	1
stund	grunn	1
savner	favner	1
lang	betvang	1
drømmer	strømmer	1
finne	blinde	1
kant	iblandt	1
gnist	frist	1
trommer	del	1
troner	granittregioner	1
gjest	prest	1
fjell	selv	1
rokkelorer	morer	1
gjør	før	1
bitter	gitter	1
gled	sæd	1
kamerater	gater	1
ører	fører	1
dans	Bugge-Hans	1
rand	land	1
tid	blid	1
by	kry	1
evne	hevne	1
forsvunnen	grunnen	1
rik	flik	1
hal	fall	1
rosenbedet	stedet	1
Ting	omkring	1
virrer	stirrer	1
menneskemunn	kun	1
fiske-vær	her	1
bære	være	1
borte	sorte	1
sorgen	søndagsmorgen	1
om	Rom	1
rett	fett	1
bisk	disk	1
hjem	hvem	1
veier	seier	1
sammen	ramme	1
fortred	ned	1
seg	næringsvei	1
blomsterflor	fuglekor	1
hengsler	fengsler	1
gla	bra	1
klinger	betvinger	1
jamre	forrådskamre	1
bringer	finger	1
myk	syk	1
tant	grant	1
ryker	fyker	1
bøyer	støyer	1
fiske-leie	jøkel-brann	1
gynge	kjempeslynge	1
kleggen	heggen	1
tenke	benker	1
ja	a	1
flakse	akse	1
båt	våt	1
fin	sølvsardin	1
fot	skuer	1
rand	brann	1
gro	bo	1
slagen	dagen	1
sted	stred	1
Lofothesten	sydvesten	1
kvinnelist	forvisst	1
blest	manifest	1
strenge	forvrenge	1
blomsterflor	jord	1
runge	tunge	1
forsmår	hår	1
stener	blomstergrener	1
kom	tom	1
selv	kveld	1
ocean	aeroplan	1
sol	stol	1
sfære	være	1
muld	full	1
vunnet	bundet	1
brister	frister	1
sett	lett	1
hell	selv	1
klart	åpenbart	1
sprøyt	støyt	1
reis	underveis	1
skje	kne	1
dyst	bryst	1
forbi	knusleri	1
blinde	minne	1
lem	brem	1
vår	år	1
elende	svenne	1
kar	skulderblar	1
gaster	master	1
dal	portal	1
slemt	beklemt	1
haster	kaster	1
liv	fuglekiv	1
jern	vern	1
engleving	kring	1
helligdom	flom	1
fløyt	sprøyt	1
lagt	pakt	1
gold	kobberskjold	1
på	Vå	1
underbar	var	1
spill	dertil	1
Menneskesønn	bønn	1
ve	sne	1
spottet	slottet	1
står	gård	1
spor	stor	1
tross	koloss	1
storskreinakken	klakken	1
makt	underlagt	1
skar	bar	1
edelsten	gren	1
rik	vik	1
svakt	vakt	1
lysestake	tilbake	1
tegn	regn	1
gavner	favner	1
arken	marken	1
krusekopp	flaskepropp	1
åpenbaret	forklaret	1
elvebredd	ned	1
harpespill	vil	1
hund	grunn	1
nederlag	dag	1
vi	tid	1
minner	forsvinner	1
tavleskrifter	drifter	1
ære	bære	1
sus	hus	1
høye	øye	1
drømte	strømte	1
fant	gigant	1
forårsvinne	tempeltinde	1
kvide	tilside	1
bandt	tant	1
sekretariatet	klassehatet	1
morgenblånen	månen	1
glad	hva	1
fornektere	vektere	1
gled	sted	1
hverandre	forandre	1
makt	svakt	1
forbrent	landet	1
her	trær	1
itu	du	1
dal	kval	1
flenges	slenges	1
pant	svant	1
blod	ro	1
gjæring	belæring	1
rødt	dødt	1
spør	gjør	1
bar	par	1
farer	kristenskarer	1
bølgetopper	knopper	1
strimer	timer	1
med	kjærlighed	1
én	ren	1
stubber	nubber	1
din	kanin	1
fikk	blikk	1
du	nå	1
trange	lange	1
med	sved	1
blomsterklynger	gynger	1
blende	henne	1
stor-sei-stimen	timen	1
skammet	flammet	1
himmelbåren	kåren	1
gjerne	verne	1
forsøker	forøker	1
krig	uavlatelig	1
grå	istå	1
bæres	æres	1
brøl	pøl	1
Dyre	styre	1
spillet	stillet	1
tanke	banke	1
sleper	dreper	1
runger	lunger	1
matadorer	morer	1
fast	hast	1
fred	bever	1
setter	sletter	1
pleie	leie	1
grøde	øde	1
biler	smiler	1
hånd	evighetsbånd	1
fil	vil	1
lenke	tenke	1
sang	svang	1
knopp	kropp	1
her	nær	1
stav	grav	1
nord	spor	1
gror	ifjor	1
foreskrev	billedvev	1
grått	slott	1
by	vikingery	1
lekkerbisk	alvorsfisk	1
bier	tier	1
saltarell	kveld	1
elende	hende	1
henrevet	hevet	1
står	banesår	1
tanger	slanger	1
herskerinnen	kvinnen	1
sender	rovdyrtenner	1
bringen	ringen	1
truet	luet	1
kristenblod	bo	1
gleder	heder	1
sfære	gudelære	1
bød	død	1
solskinns-dag	slag	1
hånd	ledebånd	1
toner	forsoner	1
bordet	gjorde	1
tilrette	spredte	1
skrupler	kupler	1
slummer	kummer	1
hutrer	putrer	1
glede	betrede	1
slik	skrik	1
minister	bister	1
smått	flott	1
Komintern	jern	1
snor	stor	1
hvem	frem	1
Israel	trell	1
følgesvenn	venn	1
få	slå	1
dage	plage	1
sammen	bjørkestammen	1
tilsjøs	jøss	1
heiagjeng	seng	1
såvidt	hvitt	1
døde	grøde	1
friske	fiske	1
løyhet	høyhet	1
måsen	kråsen	1
våpengny	ry	1
bølgespill	ørkenild	1
ære	være	1
lang	alfesang	1
takten	Bergenstrakten	1
led	stred	1
blod	flod	1
hus	krus	1
egne	regne	1
til	april	1
palass	morass	1
skrige	stige	1
taljer	medaljer	1
munn	bunn	1
fant	svant	1
haft	saft	1
tam	bram	1
ildnes	mildnes	1
lider	sider	1
funkle	fordunkle	1
hvitt	mitt	1
...	klippevegg	1
dumt	stumt	1
knytte	lytte	1
sted	derved	1
itu	gru	1
ofte	skofte	1
armen	varmen	1
pest	hest	1
nå	vrå	1
glemme	hjemme	1
solskinnsglans	sans	1
leke	veke	1
hodet	podet	1
døv	støv	1
lender	forbrenner	1
kamelen	sjelen	1
størst	først	1
blå	små	1
sang	underklang	1
kne	bre	1
hvor	spor	1
and	band	1
proklamerer	regjerer	1
sent	ment	1
bandt	iblandt	1
lammet	rammet	1
kvinner	tinder	1
blende	vende	1
gang	forårssang	1
mareritt	hvitt	1
til	solgangsild	1
hele	stjele	1
rett	det	1
toneveld	kveld	1
stilt	forspilt	1
pinsedag	elvedrag	1
alt	valgt	1
sted	sæd	1
sviker	viker	1
bredd	oversnedd	1
se	ned	1
baste	laste	1
sone	kongetrone	1
Bø	sjø	1
ark	mark	1
såre	innen-fore	1
drønn	lønn	1
ro	to	1
steiler	snegler	1
13	skvetten	1
fangehull	gull	1
båret	året	1
by	fly	1
åpenbares	spares	1
fjellet	fossevellet	1
sved	led	1
gress	gjess	1
kjempe	lempe	1
blek	svek	1
list	brist	1
fjerne	stjerne	1
arbeidsbi	stri	1
hjerter	vant	1
kan	stand	1
gjerdet	skjæret	1
steiler	speiler	1
sammenfalder	galder	1
latter	atter	1
sekunder	under	1
gitter	splitter	1
på	forstå	1
ror	fjord	1
debatter	latter	1
sveven	beven	1
senker	lenker	1
gods	fots	1
tørn	Ørn	1
spott	grått	1
vekke	strekke	1
kue	lue	1
jeg	ei	1
funnen	folke-bunnen	1
til	offerild	1
skummet	rommet	1
fjeld	kveld	1
finger	springer	1
gikk	skikk	1
igang	opprørstrang	1
krever	never	1
tegner	segner	1
hvilested	ned	1
plogen	går	1
vi	fri	1
jomfrubryst	himmellyst	1
kjempepolyp	dyp	1
strid	gløde	1
sjel	hel	1
godnatt	forlatt	1
ren	gren	1
knea	a	1
forgå	stå	1
glede	kjede	1
i	bølgeaktig	1
dag	Prag	1
viset	solparadiset	1
skimtet	glimtet	1
deilighet	leilighet	1
kruset	huset	1
skjær	begjær	1
fromme	komme	1
runde	grunne	1
tunge	unge	1
troen	broen	1
år	får	1
egn	hegn	1
barmen	Harmen	1
symbol	sol	1
risse	isse	1
katedral	kval	1
besvær	hver	1
bunn	funn	1
grav	trav	1
lek	steg	1
matt	kratt	1
vinterland	mann	1
gram	hoftelam	1
lyse	alders-smykke	1
verd	menneskeferd	1
trylleri	forbi	1
distrikt	slikt	1
røk	besøk	1
klokker	tråkker	1
brus	rus	1
klage	drage	1
sus	mus	1
derinne	gudinne	1
broder	fiskeboder	1
noensinne	kvinne	1
fyker	stryker	1
melding	elling	1
manerer	regjerer	1
gnist	forvisst	1
feier	eier	1
skrål	mål	1
gleder	kjeder	1
fortæring	næring	1
fjord	tempelkor	1
hvitt	blidt	1
fadeser	neser	1
høy	drøy	1
seint	reint	1
redselsstedet	ledet	1
bryggen	ryggen	1
vidt	skritt	1
heller	ektefeller	1
stall	fall	1
spenner	hender	1
spinner	forsvinner	1
langelek	vek	1
dverg	berg	1
ham	fram	1
egner	bregner	1
...	resten	1
vill	flammespill	1
inn	trinn	1
slitt	granitt	1
spor	fjord	1
skritt	ritt	1
satte	bratte	1
herskermakt	drakt	1
sola	Ola	1
skrek	vek	1
taler	daler	1
fant	iblant	1
lag	slag	1
den	natten	1
hall	skal	1
miner	hviner	1
lyngen	syngen	1
vegg	dregg	1
av	murstensgrav	1
lett	tretaburett	1
tobakk	snakk	1
akkord	Ford	1
argumenter	pergamenter	1
fødeegn	hegn	1
skanser	bekranser	1
brutale	idealet	1
lande	sanne	1
fut	slut	1
ro	bro	1
forgikk	nikk	1
kulde	skulle	1
skred	sted	1
stumme	grumme	1
Wales	sjels	1
hvisler	tidsler	1
gror	blomsterflor	1
higen	stigen	1
nemme	hjemme	1
det	fred	1
lyder	yder	1
stengte	lengte	1
bølgebrus	drømmehus	1
kumme	krumme	1
første	oljetørste	1
skinnet	minnet	1
lød	Brød	1
eget	meget	1
maner	faner	1
beskjermer	svermer	1
går	skår	1
tenner	brenner	1
vill	til	1
bor	stor	1
herned	fred	1
på-ferde	herde	1
side	blide	1
sprang	...	1
tages	plages	1
ganger	slanger	1
Spanien	kastanjen	1
levet	strevet	1
morgengry	ny	1
sving	ingenting	1
Gud	englebud	1
trykker	stykker	1
hen	menn	1
rugget	vugget	1
brøde	døde	1
nypetorn	korn	1
tyranni	befri	1
forpakter	akter	1
sinn	hjernespinn	1
kold	vold	1
står	hår	1
ridetøy	støy	1
alter	psalter	1
saler	vandaler	1
Jerusalem	frem	1
nynnende	begynnende	1
dekker	rekker	1
forvilles	hildes	1
bjørk	mørk	1
slår	sår	1
Ulv	gulv	1
skyteskår	murstensgård	1
tanker	skranker	1
masker	flasker	1
rått	smått	1
fartøyer	bøyer	1
lande	blande	1
haft	kraft	1
fryser	lyser	1
fire	lire	1
skjønn	bønn	1
opveie	eie	1
forsmår	kår	1
forlises	bevises	1
forakt	makt	1
ham	lam	1
skytte	bytte	1
elt	felt	1
rørt	hørt	1
svare	kare	1
stilt	skilt	1
skifter	bedrifter	1
eget	preget	1
stiller	kilder	1
munner	lunde	1
hud	brud	1
kassevis	is	1
steile	feile	1
evne	revne	1
klinger	ringer	1
ordre	befordre	1
ramme	tamme	1
år	trengselskår	1
korpeskrik	lik	1
hand	bånd	1
herefter	krefter	1
tynge	klynge	1
lunger	tunger	1
spark	hark	1
kjøpmannsferd	her	1
blek	lek	1
13	pletten	1
fabrikk	republikk	1
skjød	død	1
hjul	hul	1
tanke	vanke	1
kontinenter	venter	1
hånd	fiskerånd	1
morgenskjær	er	1
her	skjær	1
siv	liv	1
fri	tyranni	1
dyst	kyst	1
din	inn	1
til	smertens-tid	1
trenge	lenge	1
formering	håndtering	1
lend	svenn	1
kjemperad	bad	1
mygg	stygg	1
mandolin	arbeidervin	1
lave	gudegave	1
kirkevollen	holden	1
spare	bevare	1
mistet	listet	1
dvele	mæle	1
drag	idag	1
våres	imorges	1
tind	sinn	1
ed	fred	1
settes	rettes	1
leire	ser	1
lunger	hunger	1
dag	velbehag	1
maner	partisaner	1
pløye	øye	1
merke	sterke	1
brygge	skygge	1
sår	går	1
har	var	1
står	formår	1
vel	trell	1
pinjer	linjer	1
ni	si	1
lo	tro	1
gåte	våte	1
dypet	krypet	1
fjær	vær	1
nord	gror	1
lyser	gyser	1
sanker	anker	1
bier	befrier	1
glider	sider	1
skygge	bygge	1
nåde	sådde	1
gang	merkestang	1
vinden	kinnen	1
sort	port	1
svar	oksepar	1
vrå	lå	1
venn	svenn	1
tolk	bolk	1
skygge	betrygge	1
netter	setter	1
skjød	rød	1
makrellen	kvelden	1
kroner	troner	1
hett	trett	1
spott	blått	1
fingrer	klingrer	1
nok	fiende-flokk	1
tyrann	land	1
trette	rette	1
skoger	sloger	1
lovet	vovet	1
brenne	sende	1
smerte	hjerte	1
makt	akt	1
sort	fort	1
marmortrinn	sinn	1
påferde	lærde	1
prøvesten	hvilegren	1
tid	dit	1
inne	forsvinne	1
etsteds	kongress	1
stund	offerlund	1
blunde	vunde	1
frukter	bukter	1
år	når	1
prakt	pakt	1
sporer	porer	1
ut	sprut	1
hall	fall	1
flenges	henges	1
gløder	jøder	1
tømte	drømte	1
rører	ører	1
med	sted	1
speil	feil	1
drømte	berømte	1
vi	melodi	1
bein	grein	1
faste	laste	1
finner	danserinner	1
gud	kongeskrud	1
topp	edderkopp	1
rettferdig	verdig	1
stråler	tilmåler	1
ord	overbord	1
efemeride	side	1
svolk	folk	1
åpenbarer	snarer	1
vilt	spilt	1
ord	svor	1
regnebrett	nett	1
flammesvelg	Velg	1
strenger	trenger	1
matt	natt	1
hoder	antipoder	1
jordbærhei	vei	1
bryte	flyte	1
en	Viken	1
tyde	lyde	1
kyster	kryster	1
sammen	hammen	1
kirkesti	forbi	1
stranden	randen	1
sted	ned	1
hist	elskovslist	1
hugge	vugge	1
mastodonter	horisonter	1
derhenne	kjenne	1
nykker	stykker	1
fjells	pels	1
ære	takke	1
losen	rosen	1
malm	halm	1
på	hunger-grå	1
blesten	forresten	1
dø	sjø	1
slikke	drikke	1
myndighet	sikkerhet	1
gjort	bort	1
enhver	nær	1
skjold	gold	1
prent	endevendt	1
gå	få	1
skjønnhets-velde	fjelle	1
Kattegat	flaggfregatt	1
klædebon	ånd	1
tårer	sårer	1
kysser	drysser	1
bygge	betrygge	1
kimærer	gjærer	1
staden	gaten	1
stråleflom	helligdom	1
rov	Østaskog	1
mål	tål	1
klippestrimmel	himmel	1
mor	jord	1
bryst	sagakyst	1
ville	formilde	1
snilte	smilte	1
dele	sjele	1
gleden	leden	1
flukt	tukt	1
døde	røde	1
gjærer	blærer	1
bunn	puddelhund	1
noter	moter	1
strand	brann	1
ripen	glipen	1
knyr	flyr	1
vove	love	1
forakt	prakt	1
sti	forbi	1
trett	tett	1
full	hull	1
månenetter	etter	1
fart	kart	1
faren	snaren	1
blade	skade	1
arm	gatelarm	1
fyrstetiger	intriger	1
skingrer	klingrer	1
grunder	under	1
Folgefonnen	hånden	1
suse	huset	1
farer	sparer	1
skred	ned	1
indre	tindrer	1
blomsterduften	gateluften	1
vet	rettferdighet	1
kjært	svært	1
fortapte	skapte	1
bleser	leser	1
svøp	krøp	1
svinner	tinder	1
pranger	sanger	1
violin	mandolin	1
søndenvindsdrag	idag	1
baner	aner	1
gny	ly	1
norm	form	1
vrede	glede	1
gremmer	glemmer	1
vet	ned	1
herinn	bind	1
fornektere	forfektere	1
lister	brister	1
sus	grus	1
bøye	øye	1
kuldegyset	lyset	1
brand	rand	1
hånd	klædebon	1
drømme	tømme	1
sagt	vakt	1
strander	lander	1
slyngelalder	galder	1
morgensky	gry	1
himmelørn	tørn	1
glede	brede	1
trykke	Niirenbergerstykke	1
krav	stav	1
strand	klipperand	1
år	forstår	1
strand	Wergeland	1
steiler	seiler	1
slaget	jaget	1
nyss	kyss	1
mer	ber	1
tanke	redningsplanke	1
fri	selv-ironi	1
druer	skuer	1
rader	fader	1
redsel	kledsel	1
praleri	sofisteri	1
strekker	rekker	1
perlemorsskjell	fjell	1
gry	fly	1
bordet	evighetsordet	1
strid	id	1
dør	før	1
staur	maur	1
larm	arm	1
taper	gaper	1
tå	grå	1
vår	får	1
kneiser	reiser	1
kalt	falt	1
mor	ildstråleflor	1
brøden	døden	1
seilet	feile	1
styrke	dyrke	1
første	største	1
jord	ord	1
lære	ære	1
trave	have	1
hånd	høvdingånd	1
motormann	land	1
små	strå	1
munnen	bunnen	1
venner	kjenner	1
vekt	projekt	1
strand	tann	1
list	Krist	1
på	vrå	1
kårer	tårer	1
teger	totenslæger	1
dis	is	1
fotefar	var	1
steiler	peiler	1
men	menn	1
sveder	eder	1
juvel	sjel	1
hente	vente	1
furet	buret	1
skjorte	borte	1
støpe	svøpe	1
dag	vingeslag	1
Nudetre	Se	1
drømt	skrømt	1
korn	horn	1
's	brudekrans	1
berserk	riddingsverk	1
sydvest	prest	1
sør	dør	1
jamrer	klamrer	1
faren	varen	1
slag	vederlag	1
slett	folkevett	1
klinger	englevinger	1
skyen	byen	1
sort	stort	1
vippe	klippe	1
ere	bære	1
metter	sletter	1
bakker	hakker	1
glans	krans	1
tro	ro	1
vondt	dont	1
instinkt	ringt	1
sau	snau	1
nu	hu	1
herlighet	evighet	1
slave	mave	1
tokter	vokter	1
skaper-makt	lagt	1
sammesteds	tilknes	1
skarlagen	pinsedagen	1
stred	fred	1
led	ned	1
veket	sveket	1
bøde	brøde	1
sverd	romerferd	1
risler	hvisler	1
makt	trakt	1
blomsterduft	luft	1
forinnen	kvinnen	1
spill	vill	1
mannhaftig	kraftig	1
gjemt	glemt	1
granelunden	blunden	1
tanker	planker	1
alene	scene	1
klippeegn	hegn	1
blånen	månen	1
alterbord	fjord	1
frende	ende	1
år	står	1
kniv	liv	1
salighet	herlighet	1
søkte	besøkte	1
gjerne	stjerne	1
stråleflor	stor	1
glede	trede	1
gammel	skrammel	1
rabatter	latter	1
støy	fløy	1
forsann	eiermann	1
helt	meldt	1
jord	bor	1
hjertelag	dag	1
samme	stamme	1
har	bar	1
belte	gjeldte	1
skremme	hjemme	1
due	true	1
skavler	kravler	1
bål	skål	1
sprang	underklang	1
officer	ser	1
svømmer	drømmer	1
skinn	vind	1
finne	kvinne	1
taler	befaler	1
klippehanget	tanget	1
farer	bevarer	1
høster	trøster	1
sist	kvist	1
spøk	besøk	1
Sand	land	1
vorden	orden	1
fuglefløyt	bølgesprøyt	1
...	hjerte	1
beber	trofer	1
skutt	gategutt	1
fril	forbi	1
sanger	Hardanger	1
stød	bød	1
gode	hode	1
trakt	svanedrakt	1
streder	eder	1
fut	ut	1
sanser	bekranser	1
tramper	krampe	1
rennesten	sjøgangsben	1
ris	bris	1
stell	Desemberkveld	1
vinden	herskerinnen	1
vi	Wergelands-rid	1
porer	morer	1
melodi	knusleri	1
ramler	famler	1
klang	kjøkkengang	1
avskjedssang	bladehang	1
nu	slu	1
pust	just	1
dør	humør	1
alt	talt	1
Høye	øye	1
skrog	tog	1
diamanter	kanter	1
brenne	ende	1
vente	skjendte	1
rad	strålebad	1
palmesving	ring	1
fjell	kveld	1
bunn	kun	1
toneregn	notetegn	1
sjal	spisesal	1
paddekvekket	stekket	1
plager	dager	1
navnet	savnet	1
armé	skje	1
fold	kobberskjold	1
forsiktig	riktig	1
bakker	akker	1
blå	må	1
låret	håret	1
igjen	svenn	1
ve	varieté	1
ene	folk	1
dum	skum	1
kart	hardt	1
vinde	binne	1
på	lå	1
viker	drømmeriker	1
blaå	Å	1
prat	soldat	1
svamp	kamp	1
dvalen	pralen	1
tilrette	trette	1
titt	litt	1
iblandt	tant	1
gledesbål	mål	1
får	når	1
skåren	morgen	1
drøy	fløy	1
Vårherre	dessverre	1
nord	ror	1
satte	fatte	1
dag	folkeslag	1
forslår	forstår	1
slår	år	1
jager	tager	1
lønner	tønner	1
ringe	vinge	1
flere	fundere	1
fugl	jul	1
tror	bord	1
vinne	inne	1
sympati	gli	1
jammer	kammer	1
makt	menneskedrakt	1
sikter	svikter	1
med	beskjed	1
tidsfordriv	kiv	1
bøyet	døyet	1
kvinne	sinne	1
rester	Mester	1
hjem	rem	1
iler	smiler	1
sale	tale	1
broder	moder	1
sikte	svikte	1
furer	lurer	1
kvinner	finner	1
Har	forsvar	1
hell	kveld	1
søker	øker	1
sagt	lagt	1
fylle	henskylle	1
ved	skred	1
strand	fiskevann	1
spredt	tett	1
forstå	forgå	1
barmer	armer	1
kraft	raft	1
veien	lakeien	1
damp	kamp	1
forkynt	mynt	1
avskjedssang	gang	1
granne	kanne	1
trykke	lykke	1
skatte	fatte	1
såret	kåret	1
tam	hverdagslam	1
kjærlighet	vet	1
alle	kalle	1
sommerdag	dag	1
slag	åndedrag	1
brak	kvak	1
hugg	smugg	1
stråleglans	sans	1
glede	fremtrede	1
torv	orv	1
ting	omkring	1
tid	hit	1
dalen	halen	1
svar	lokker	1
dvergemål	stål	1
ringe	jettebringe	1
se	kafé	1
blå	stå	1
blåsten	frosten	1
fjell	gjeld	1
bort	vårt	1
kassen	klassen	1
legerot	stod	1
frender	brenner	1
stjerneblått	godt	1
gjest	rest	1
snerrer	herrer	1
fjord	varselsord	1
kranselag	hammerslag	1
hans	krans	1
lyse	fryse	1
gremme	stemme	1
vendt	spent	1
løvet	sløvet	1
væring	besværing	1
mesterverker	minnesmerker	1
sko	to	1
haller	faller	1
fjed	fred	1
parykker	trykker	1
vis	is	1
skam	bram	1
svermeri	forbi	1
belæring	næring	1
skygde	bygde	1
brygg	rygg	1
instrumenter	prenter	1
hat	fat	1
beskjemmer	fremmer	1
gjelde	felle	1
seg	meg	1
ungen	utsprungen	1
lag	kirketag	1
venninne	blinde	1
vesten	hesten	1
bunn	klippegrunn	1
brann	spann	1
skjebne	væpne	1
se	le	1
skatter	datter	1
krok	bok	1
støter	stevnemøte	1
skue	due	1
brus	mus	1
stans	sankthans	1
gror	stor	1
inn	marsaftenvind	1
sne	...	1
kirkeveg	ei	1
horden	hjorden	1
behag	slag	1
storbyvrimlen	himlen	1
gjaldt	alt	1
sammen	rammen	1
jammer	flammer	1
blunde	munner	1
tryllebundet	rundet	1
land	vandringsmann	1
frekk	trekk	1
skratt	forlatt	1
fisk	frisk	1
bånd	broderhånd	1
kinn	vind	1
mynder	skynder	1
tå	blå	1
vente	jente	1
vår	murstensgård	1
ly	fly	1
våren	morgen	1
rensker	mennesker	1
tror	stor	1
skritt	blidt	1
sparer	erfarer	1
stjerner	fjerner	1
jeg	vuggemei	1
for	skor	1
flomme	omme	1
brede	nede	1
temme	stemme	1
her	hver	1
rett	grett	1
brukt	bukt	1
forlatte	matte	1
annet	sandet	1
mareritt	ditt	1
ingen	tingen	1
natt	bratt	1
nord	jord	1
snekken	seildugssekken	1
mahognibeis	oljesveis	1
svak	tak	1
forakt	jakt	1
om	flom	1
kontoret	koret	1
krum	skum	1
nåde	måde	1
avsted	fred	1
dag	bedrag	1
fremmes	glemmes	1
hell	fjell	1
dag	sag	1
sirenesang	vang	1
ingen	øyelågsvingen	1
taper	skaper	1
dra	gjenoppta	1
vinne	finne	1
kjente	hente	1
skape	tape	1
sengen	engen	1
mannen	hannen	1
se	idé	1
hedenold	gold	1
trommer	dommer	1
slange	bange	1
stoppe	oppe	1
kvedet	fredet	1
santkehans	sankthans	1
stund	hjertegrunn	1
hevet	svevet	1
folkeleikskjeder	gleder	1
stum	sum	1
sken	sten	1
himlen	menneskestimlen	1
syrin	vin	1
god	flod	1
tale	husvale	1
slott	kott	1
hull	omkull	1
timeslaget	bjelkelaget	1
nasjonalteater	tinnsoldater	1
gallions-figur	mur	1
gjort	perleport	1
drøm	øm	1
Kal	kval	1
gunst	kunst	1
ren	men	1
time	strime	1
Bleik	reik	1
tale	daler	1
gav	grav	1
kanhende	tilende	1
bispestav	hav	1
for	ord	1
art	fart	1
ly	morgen-gry	1
nød	brød	1
forøden	døden	1
akt	belagt	1
pynt	Gynt	1
kokt	tokt	1
morgenbønn	Skjønn	1
hvin	lin	1
vinge	springe	1
dåd	gråt	1
panne	barne-sanne	1
striden	viden	1
dør	gjør	1
selverkjenner	hender	1
mann	tann	1
forstå	små	1
flu	bu	1
by	gry	1
tenker	lenker	1
bekranse	danse	1
åpenbar	klar	1
våpengny	ny	1
trette	gjette	1
glans	sans	1
hjerteluer	buer	1
vrak	tak	1
mylder	hyller	1
salt	falt	1
nytt	forknytt	1
forsvinne	minne	1
slenges	henges	1
bryst	høst	1
rum	sum	1
strenge	fortrenge	1
betrakter	fakter	1
tjæren	fjæren	1
sale	forhale	1
vår	Når	1
adjin	bind	1
mørke	tørke	1
flukt	slukt	1
blinder	finner	1
deri	harmoni	1
fester	prester	1
nær	besvær	1
spenning	brenning	1
især	besvær	1
små	så	1
streder	spreder	1
nøyes	opphøyes	1
svarer	farer	1
raser	braser	1
lærte	nærte	1
er	fjær	1
seierskrans	hans	1
vinne	blinde	1
bilder	kilder	1
vel	julekveld	1
fortell	trell	1
jakter	fakter	1
smutter	attributter	1
hjørne	tjørne	1
i	forbi	1
fedrearv	tarv	1
folketom	herredom	1
jøde	dåreføde	1
lanser	bekranser	1
fri	si	1
ror	ombord	1
frihetsrigorister	bister	1
en	pen	1
fortapelse	forgapelse	1
griller	spiller	1
maske	vaske	1
lik	skrik	1
sykt	stygt	1
male	billedtale	1
fløtes	møtes	1
elven	skjelven	1
la	sa	1
rand	mann	1
hist	tilsidst	1
vår	forstår	1
fornam	skam	1
tegn	hegn	1
maler	daler	1
dag	hammerslag	1
døde	gløde	1
jag	behag	1
satt	fat	1
taler	praler	1
finne	minne	1
laster	master	1
gang	Nang	1
bedre	fedre	1
gårder	tårer	1
minnerike	like	1
døre	føre	1
heller	kvelder	1
sammen	amen	1
odde	skodde	1
frede	lede	1
skrenter	venter	1
Vestersalt	falt	1
kan	land	1
røve	løve	1
svar	far	1
hildes	forspilles	1
birkerot	fot	1
med	kildested	1
jul	skjul	1
behendig	ubendig	1
flukt	smukt	1
farvel	sommerkveld	1
Tor	ord	1
glade	stade	1
skinn	drømmespinn	1
av	gjerdestav	1
kyser	lyser	1
furuhvitt	kitt	1
kneler	mæler	1
vingesus	hus	1
kvide	vide	1
sandet	landet	1
land	mann	1
telt	helt	1
marmorhvit	dit	1
jord	for	1
drages	jages	1
der	trær	1
kyst	sist	1
myrde	byrde	1
sund	hund	1
enger	penger	1
Urias	Rådhusplass	1
dine	mine	1
herd	sverd	1
rytter	beskytter	1
lagt	vakt	1
salen	dalen	1
forvunnet	forbundet	1
glede	dernede	1
bord	bror	1
pretorer	snorer	1
bare	bevare	1
sang	tvang	1
prektig	mektig	1
tabernakler	mirakler	1
munn	hun	1
bølgefall	hall	1
bøter	møter	1
veien	graneheien	1
årene	fårene	1
huser	suser	1
spretter	netter	1
lenger	slenger	1
førenn	kirkedøren	1
bord	kor	1
floder	goder	1
master	kaster	1
plogen	skogen	1
bøsseløp	kjøp	1
begynner	mynder	1
gård	hård	1
ånder	vånder	1
Rom	flom	1
kjente	brente	1
svak	smak	1
filler	griller	1
lidt	blidt	1
drakt	sagt	1
strender	hender	1
blod	tro	1
klagen	dagen	1
påfugle-hær	millionær	1
derinne	tinde	1
grunner	stunder	1
romsdalsk	falsk	1
kun	rund	1
hist	Krist	1
vasaller	haller	1
tanke	blanke	1
fjelle	melde	1
ro	jo	1
frist	brist	1
gå	lå	1
krenket	lenket	1
blå	slå	1
slette	hette	1
tre	kne	1
gyte	gryte	1
vår	står	1
bunnen	grunnen	1
mord	ord	1
ringe	klinge	1
sno	ro	1
kjenner	frender	1
rår	sår	1
gledesbål	stål	1
spioner	visjoner	1
matet	skatet	1
bror	overbord	1
fryde	lyde	1
gått	kott	1
hentet	ventet	1
pine	mine	1
mere	flere	1
glad	strålebad	1
komme	omme	1
straks	laks	1
vinger	stinger	1
stekket	knekket	1
pastell	sommerkveld	1
lyse	lykke	1
skatt	natt	1
fare	barneskare	1
festet	gjestet	1
forherden	verden	1
sukk	mukk	1
bedraget	daget	1
sekretariatet	ansvarsflate	1
stridt	mitt	1
der	spær	1
berører	fører	1
tilrette	dette	1
bringe	vinge	1
raver	graver	1
ranker	tanker	1
jern	fjern	1
skåler	stråler	1
aftenskjær	der	1
lammer	flammer	1
kobberfjes	yes	1
pris	lider	1
hans	sans	1
andre	vandre	1
sonet	kronet	1
ingenlunde	grunne	1
brott	godt	1
stevner	evner	1
